claim_id,worker_id,zone_id,week_start_date,gps_deviation_score,device_id_reuse_count,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,earnings_loss_amount,disruption_impact_ratio,zone_disruption_risk_index,gps_anomaly_flag,syndicate_device_flag,timing_gap_anomaly_flag,is_fraud_label
CLM_81110,W_61c848c01c1489b0,ZONE_BOM_01,2026-07-06,0.89,6,20,4,2735.62,3908.03,0.848,0.8044,0,1,0,0
CLM_81111,W_61c848c01c1489b0,ZONE_BOM_01,2026-07-13,2.4,6,58,2,1466.8,2095.43,0.459,0.4088,0,1,0,0
CLM_81112,W_61c848c01c1489b0,ZONE_BOM_01,2026-07-20,0.48,6,29,2,2744.22,3920.32,0.85,1.0,0,1,0,0
CLM_81113,W_61c848c01c1489b0,ZONE_BOM_01,2026-07-27,0.14,6,6,5,1935.49,2764.98,0.582,0.3856,0,1,0,0
CLM_81114,W_61c848c01c1489b0,ZONE_BOM_01,2026-08-03,0.89,6,21,2,1237.24,1767.49,0.373,0.277,0,1,0,1
CLM_81115,W_61c848c01c1489b0,ZONE_BOM_01,2026-08-10,2.03,6,36,1,784.22,1120.31,0.272,0.3243,0,1,0,0
CLM_81116,W_61c848c01c1489b0,ZONE_BOM_01,2026-08-17,1.73,6,27,1,1718.36,2454.8,0.55,0.3303,0,1,0,0
CLM_81117,W_19edd0cc57005c21,ZONE_BLR_01,2026-06-29,0.22,6,19,1,690.01,985.73,0.15,0.244,0,1,0,0
CLM_81118,W_19edd0cc57005c21,ZONE_BLR_01,2026-07-20,1.28,6,27,2,551.47,787.82,0.15,0.2806,0,1,0,0
CLM_81119,W_19edd0cc57005c21,ZONE_BLR_01,2026-08-03,0.27,6,37,2,1041.2,1487.43,0.297,0.2789,0,1,0,0
CLM_81120,W_19edd0cc57005c21,ZONE_BLR_01,2026-08-17,2.13,6,7,2,481.16,687.37,0.15,0.2639,0,1,0,0
CLM_81121,W_db413471d374ad93,ZONE_BLR_01,2026-06-29,0.47,6,32,4,260.21,371.73,0.15,0.244,0,1,0,0
CLM_81122,W_db413471d374ad93,ZONE_BLR_01,2026-07-20,0.3,6,115,2,208.18,297.4,0.15,0.2806,0,1,0,0
CLM_81123,W_db413471d374ad93,ZONE_BLR_01,2026-08-03,0.72,6,19,4,256.86,366.94,0.183,0.2789,0,1,0,0
CLM_81124,W_db413471d374ad93,ZONE_BLR_01,2026-08-17,0.01,6,30,4,191.35,273.36,0.15,0.2639,0,1,0,0
CLM_81125,W_6972b4e5745cde14,ZONE_DEL_01,2026-06-29,1.27,6,8,4,762.9,1089.86,0.155,0.1633,0,1,0,0
CLM_81126,W_6972b4e5745cde14,ZONE_DEL_01,2026-07-06,1.48,6,38,1,3970.97,5672.82,0.85,0.5602,0,1,0,0
CLM_81127,W_6972b4e5745cde14,ZONE_DEL_01,2026-07-20,0.39,6,27,3,1431.73,2045.33,0.271,0.2667,0,1,0,0
CLM_81128,W_6972b4e5745cde14,ZONE_DEL_01,2026-08-03,0.38,6,9,1,4006.72,5723.89,0.85,0.4771,0,1,0,0
CLM_81129,W_6972b4e5745cde14,ZONE_DEL_01,2026-08-17,0.14,6,6,2,635.8,908.29,0.15,0.2655,0,1,0,0
CLM_81130,W_6972b4e5745cde14,ZONE_DEL_01,2026-08-31,0.77,6,72,2,1403.99,2005.7,0.293,0.2815,0,1,0,0
CLM_81131,W_4ff28900e233d85d,ZONE_BOM_01,2026-06-29,0.52,6,71,8,3334.13,4763.04,0.85,1.0,0,1,0,0
CLM_81132,W_4ff28900e233d85d,ZONE_BOM_01,2026-07-06,0.16,6,29,4,2817.55,4025.07,0.731,0.8044,0,1,0,0
CLM_81133,W_4ff28900e233d85d,ZONE_BOM_01,2026-07-13,0.28,6,92,3,1178.39,1683.42,0.306,0.4088,0,1,0,0
CLM_81134,W_4ff28900e233d85d,ZONE_BOM_01,2026-07-20,0.89,6,24,2,3316.32,4737.6,0.85,1.0,0,1,0,0
CLM_81135,W_4ff28900e233d85d,ZONE_BOM_01,2026-07-27,1.86,6,73,3,2039.19,2913.13,0.509,0.3856,0,1,0,0
CLM_81136,W_4ff28900e233d85d,ZONE_BOM_01,2026-08-03,0.34,6,9,4,1761.08,2515.83,0.441,0.277,0,1,0,0
CLM_81137,W_4ff28900e233d85d,ZONE_BOM_01,2026-08-10,4.22,6,7,2,1049.98,1499.97,0.272,0.3243,0,1,0,0
CLM_81138,W_4ff28900e233d85d,ZONE_BOM_01,2026-08-17,4.17,6,11,3,2140.75,3058.21,0.541,0.3303,0,1,0,0
CLM_81139,W_aaf9a299ea466f7e,ZONE_DEL_01,2026-06-29,0.58,6,132,3,484.88,692.69,0.155,0.1633,0,1,0,0
CLM_81140,W_aaf9a299ea466f7e,ZONE_DEL_01,2026-07-06,1.36,6,33,1,2306.98,3295.68,0.651,0.5602,0,1,0,0
CLM_81141,W_aaf9a299ea466f7e,ZONE_DEL_01,2026-07-20,0.61,6,81,2,670.34,957.63,0.179,0.2667,0,1,0,0
CLM_81142,W_aaf9a299ea466f7e,ZONE_DEL_01,2026-08-03,0.08,6,14,2,2494.39,3563.42,0.7,0.4771,0,1,0,0
CLM_81143,W_aaf9a299ea466f7e,ZONE_DEL_01,2026-08-17,1.96,6,12,2,615.46,879.23,0.15,0.2655,0,1,0,0
CLM_81144,W_4a85e6e041152ac7,ZONE_BOM_01,2026-06-29,1.02,6,50,2,1406.02,2008.6,0.85,1.0,0,1,0,0
CLM_81145,W_4a85e6e041152ac7,ZONE_BOM_01,2026-07-06,0.69,6,16,2,1184.39,1691.98,0.716,0.8044,0,1,0,0
CLM_81146,W_4a85e6e041152ac7,ZONE_BOM_01,2026-07-13,0.92,6,34,1,530.99,758.56,0.331,0.4088,0,1,0,0
CLM_81147,W_4a85e6e041152ac7,ZONE_BOM_01,2026-07-20,1.68,6,20,2,1406.77,2009.67,0.85,1.0,0,1,0,0
CLM_81148,W_4a85e6e041152ac7,ZONE_BOM_01,2026-07-27,0.38,6,121,2,622.32,889.03,0.354,0.3856,0,1,0,0
CLM_81149,W_4a85e6e041152ac7,ZONE_BOM_01,2026-08-03,1.21,6,63,2,692.99,989.99,0.401,0.277,0,1,0,0
CLM_81150,W_4a85e6e041152ac7,ZONE_BOM_01,2026-08-10,0.2,6,18,1,293.65,419.5,0.186,0.3243,0,1,0,0
CLM_81151,W_4a85e6e041152ac7,ZONE_BOM_01,2026-08-17,0.37,6,21,2,853.45,1219.22,0.538,0.3303,0,1,0,0
CLM_81152,W_bfb5792dcc1b015f,ZONE_BLR_01,2026-06-29,0.56,6,95,2,540.39,771.99,0.15,0.244,0,1,0,0
CLM_81153,W_bfb5792dcc1b015f,ZONE_BLR_01,2026-07-20,0.26,6,10,2,705.9,1008.43,0.15,0.2806,0,1,0,0
CLM_81154,W_bfb5792dcc1b015f,ZONE_BLR_01,2026-08-03,0.16,6,90,2,1284.24,1834.63,0.287,0.2789,0,1,0,0
CLM_81155,W_bfb5792dcc1b015f,ZONE_BLR_01,2026-08-17,0.52,6,134,2,755.59,1079.41,0.15,0.2639,0,1,0,0
CLM_81156,W_1aefef70abfca3bd,ZONE_BLR_01,2026-06-29,0.28,6,45,2,231.43,330.61,0.15,0.244,0,1,0,0
CLM_81157,W_1aefef70abfca3bd,ZONE_BLR_01,2026-07-20,0.24,6,16,2,335.5,479.29,0.15,0.2806,0,1,0,0
CLM_81158,W_1aefef70abfca3bd,ZONE_BLR_01,2026-08-03,0.5,6,69,4,623.49,890.7,0.333,0.2789,0,1,0,0
CLM_81159,W_1aefef70abfca3bd,ZONE_BLR_01,2026-08-17,20.96,6,28,2,215.8,308.29,0.15,0.2639,1,1,0,1
