claim_id,worker_id,zone_id,week_start_date,claim_timestamp,disruption_event_id,gps_deviation_score,device_id,device_id_reuse_count,syndicate_cluster_flag,weather_verification_discrepancy,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,approved_amount,is_fraud_label
CLM_80748,W_ade7dcd72d784710,ZONE_DEL_01,2026-08-03,2026-08-07 00:16:00,EVT_ZONE_DEL_01_20260803,1.92,DEV_5a9f8eeb182e,1,False,0.04,16,4,2578.18,2578.18,0
CLM_80749,W_ade7dcd72d784710,ZONE_DEL_01,2026-08-17,2026-08-20 00:20:00,EVT_ZONE_DEL_01_20260817,1.4,DEV_5a9f8eeb182e,1,False,0.03,20,4,686.5,686.5,0
CLM_80750,W_9848d02b418bea42,ZONE_MAA_01,2026-07-06,2026-07-08 00:31:00,EVT_ZONE_MAA_01_20260706,0.73,DEV_1aa1a9cab52f,1,False,0.01,31,2,643.52,643.52,0
CLM_80751,W_9848d02b418bea42,ZONE_MAA_01,2026-09-14,2026-09-19 00:29:00,EVT_ZONE_MAA_01_20260914,0.24,DEV_1aa1a9cab52f,1,False,0.09,29,4,617.74,617.74,0
CLM_80752,W_0458a8227990f06a,ZONE_HYD_01,2026-07-13,2026-07-15 00:27:00,EVT_ZONE_HYD_01_20260713,0.44,DEV_59a2d555a2ea,1,False,0.03,27,4,655.19,655.19,0
CLM_80753,W_0458a8227990f06a,ZONE_HYD_01,2026-07-27,2026-07-29 00:34:00,EVT_ZONE_HYD_01_20260727,0.62,DEV_59a2d555a2ea,1,False,0.02,34,4,957.09,957.09,0
CLM_80754,W_0458a8227990f06a,ZONE_HYD_01,2026-08-17,2026-08-20 00:07:00,EVT_ZONE_HYD_01_20260817,1.14,DEV_59a2d555a2ea,1,False,0.01,7,2,905.13,905.13,0
CLM_80755,W_0458a8227990f06a,ZONE_HYD_01,2026-09-07,2026-09-10 00:23:00,EVT_ZONE_HYD_01_20260907,1.57,DEV_59a2d555a2ea,1,False,0.09,23,2,517.08,517.08,0
CLM_80756,W_077170b5c8ed69fa,ZONE_DEL_01,2026-06-29,2026-07-05 07:39:00,EVT_ZONE_DEL_01_20260629,0.36,DEV_3817a946973d,1,False,0.02,1899,4,226.02,0.0,1
CLM_80757,W_077170b5c8ed69fa,ZONE_DEL_01,2026-07-06,2026-07-07 00:57:00,EVT_ZONE_DEL_01_20260706,28.01,DEV_3817a946973d,1,False,0.01,57,2,1282.87,0.0,1
CLM_80758,W_077170b5c8ed69fa,ZONE_DEL_01,2026-07-20,2026-07-23 01:57:00,EVT_ZONE_DEL_01_20260720,0.71,DEV_3817a946973d,1,False,0.02,117,2,425.44,425.44,0
CLM_80759,W_077170b5c8ed69fa,ZONE_DEL_01,2026-08-03,2026-08-07 00:14:00,EVT_ZONE_DEL_01_20260803,5.16,DEV_3817a946973d,1,False,0.1,14,4,1133.85,1133.85,0
CLM_80760,W_077170b5c8ed69fa,ZONE_DEL_01,2026-08-17,2026-08-19 00:44:00,EVT_ZONE_DEL_01_20260817,1.22,DEV_3817a946973d,1,False,0.01,44,1,330.45,330.45,0
CLM_80761,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-06-29,2026-07-02 00:25:00,EVT_ZONE_DEL_01_20260629,0.49,DEV_867b304e5fd3,1,False,0.08,25,3,686.79,686.79,0
CLM_80762,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-07-06,2026-07-09 00:34:00,EVT_ZONE_DEL_01_20260706,0.69,DEV_867b304e5fd3,1,False,0.05,34,2,2894.35,2894.35,0
CLM_80763,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-07-20,2026-07-24 00:05:00,EVT_ZONE_DEL_01_20260720,1.39,DEV_867b304e5fd3,1,False,0.06,5,2,654.89,654.89,0
CLM_80764,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-08-03,2026-08-04 00:05:00,EVT_ZONE_DEL_01_20260803,0.91,DEV_867b304e5fd3,1,False,0.07,5,2,2595.84,2595.84,0
CLM_80765,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-08-17,2026-08-20 00:12:00,EVT_ZONE_DEL_01_20260817,27.31,DEV_867b304e5fd3,1,False,0.09,12,3,626.98,0.0,1
CLM_80766,W_57aaba236d77b93c,ZONE_HYD_01,2026-07-13,2026-07-15 02:43:00,EVT_ZONE_HYD_01_20260713,0.44,DEV_38deda66751c,1,False,0.01,1603,1,651.92,0.0,1
CLM_80767,W_57aaba236d77b93c,ZONE_HYD_01,2026-07-27,2026-07-29 00:46:00,EVT_ZONE_HYD_01_20260727,2.67,DEV_38deda66751c,1,False,0.06,46,3,1243.47,1243.47,0
CLM_80768,W_57aaba236d77b93c,ZONE_HYD_01,2026-08-17,2026-08-22 00:46:00,EVT_ZONE_HYD_01_20260817,2.19,DEV_38deda66751c,1,False,0.04,46,4,827.17,827.17,0
CLM_80769,W_57aaba236d77b93c,ZONE_HYD_01,2026-09-07,2026-09-10 01:23:00,EVT_ZONE_HYD_01_20260907,0.36,DEV_38deda66751c,1,False,0.05,83,2,544.76,544.76,0
CLM_80770,W_03b9f42be7e6a117,ZONE_BOM_01,2026-06-29,2026-07-02 00:22:00,EVT_ZONE_BOM_01_20260629,0.76,DEV_5f156b5e33e9,1,False,0.02,22,2,3275.91,3275.91,0
CLM_80771,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-06,2026-07-07 00:43:00,EVT_ZONE_BOM_01_20260706,0.41,DEV_5f156b5e33e9,1,False,0.04,43,1,2966.87,2966.87,0
CLM_80772,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-13,2026-07-17 00:26:00,EVT_ZONE_BOM_01_20260713,1.49,DEV_5f156b5e33e9,1,False,0.05,26,2,1582.34,1582.34,0
CLM_80773,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-20,2026-07-25 00:44:00,EVT_ZONE_BOM_01_20260720,0.48,DEV_5f156b5e33e9,1,False,0.04,44,2,3284.53,3284.53,0
CLM_80774,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-27,2026-07-29 02:51:00,EVT_ZONE_BOM_01_20260727,0.72,DEV_5f156b5e33e9,1,False,0.03,171,2,2156.98,2156.98,0
CLM_80775,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-03,2026-08-05 02:02:00,EVT_ZONE_BOM_01_20260803,0.47,DEV_5f156b5e33e9,1,False,0.1,122,1,1315.12,1315.12,0
CLM_80776,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-10,2026-08-13 00:45:00,EVT_ZONE_BOM_01_20260810,2.56,DEV_5f156b5e33e9,1,False,0.06,45,4,1570.02,1570.02,0
CLM_80777,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-17,2026-08-19 00:08:00,EVT_ZONE_BOM_01_20260817,4.28,DEV_5f156b5e33e9,1,False,0.05,8,3,1852.16,1852.16,0
CLM_80778,W_4a2f54ba870d9558,ZONE_HYD_01,2026-07-13,2026-07-17 01:19:00,EVT_ZONE_HYD_01_20260713,2.81,DEV_da136bc4a022,1,False,0.09,79,2,438.74,438.74,0
CLM_80779,W_4a2f54ba870d9558,ZONE_HYD_01,2026-07-27,2026-08-01 00:17:00,EVT_ZONE_HYD_01_20260727,0.91,DEV_da136bc4a022,1,False,0.06,17,3,1163.62,1163.62,0
CLM_80780,W_4a2f54ba870d9558,ZONE_HYD_01,2026-08-17,2026-08-19 00:58:00,EVT_ZONE_HYD_01_20260817,0.41,DEV_da136bc4a022,1,False,0.07,58,2,780.24,780.24,0
CLM_80781,W_4a2f54ba870d9558,ZONE_HYD_01,2026-09-07,2026-09-12 00:27:00,EVT_ZONE_HYD_01_20260907,2.31,DEV_da136bc4a022,1,False,0.07,27,3,573.98,573.98,0
CLM_80782,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-06-29,2026-07-02 00:39:00,EVT_ZONE_DEL_01_20260629,0.55,DEV_3edd9e082d13,1,False,0.09,39,1,522.17,522.17,0
CLM_80783,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-07-06,2026-07-08 00:27:00,EVT_ZONE_DEL_01_20260706,0.35,DEV_3edd9e082d13,1,False,0.09,27,1,3428.56,3428.56,0
CLM_80784,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-07-20,2026-07-21 01:14:00,EVT_ZONE_DEL_01_20260720,0.58,DEV_3edd9e082d13,1,False,0.02,74,1,1070.83,1070.83,0
CLM_80785,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-08-03,2026-08-07 00:08:00,EVT_ZONE_DEL_01_20260803,40.75,DEV_3edd9e082d13,1,False,0.08,8,2,2723.43,0.0,1
CLM_80786,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-08-17,2026-08-19 01:04:00,EVT_ZONE_DEL_01_20260817,0.13,DEV_3edd9e082d13,1,False,0.1,64,2,723.82,723.82,0
CLM_80787,W_e58250428367733f,ZONE_MAA_01,2026-07-06,2026-07-09 01:27:00,EVT_ZONE_MAA_01_20260706,0.47,DEV_d1da1e8a46aa,1,False,0.08,87,2,654.39,654.39,0
CLM_80788,W_e58250428367733f,ZONE_MAA_01,2026-09-14,2026-09-17 00:13:00,EVT_ZONE_MAA_01_20260914,1.27,DEV_d1da1e8a46aa,1,False,0.04,13,1,479.12,479.12,0
CLM_80789,W_aa635392c7191062,ZONE_MAA_01,2026-07-06,2026-07-08 00:36:00,EVT_ZONE_MAA_01_20260706,0.52,DEV_3e3250e4b68d,1,False,0.08,36,2,599.26,599.26,0
CLM_80790,W_aa635392c7191062,ZONE_MAA_01,2026-09-14,2026-09-19 01:30:00,EVT_ZONE_MAA_01_20260914,1.22,DEV_3e3250e4b68d,1,False,0.0,90,1,481.46,481.46,0
CLM_80791,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-07-13,2026-07-15 00:19:00,EVT_ZONE_HYD_01_20260713,0.75,DEV_e8617a890b30,1,False,0.07,19,3,709.47,709.47,0
CLM_80792,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-07-27,2026-07-30 00:23:00,EVT_ZONE_HYD_01_20260727,0.78,DEV_e8617a890b30,1,False,0.02,23,1,572.49,572.49,0
CLM_80793,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-08-17,2026-08-19 00:19:00,EVT_ZONE_HYD_01_20260817,0.74,DEV_e8617a890b30,1,False,0.05,19,1,1009.11,1009.11,0
CLM_80794,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-09-07,2026-09-12 09:21:00,EVT_ZONE_HYD_01_20260907,0.63,DEV_e8617a890b30,1,False,0.07,2001,2,593.31,0.0,1
CLM_80795,W_130c62b1780d5442,ZONE_DEL_01,2026-06-29,2026-07-02 01:55:00,EVT_ZONE_DEL_01_20260629,0.74,DEV_9a2d14ee5988,1,False,0.09,115,1,386.81,386.81,0
CLM_80796,W_130c62b1780d5442,ZONE_DEL_01,2026-07-06,2026-07-10 00:17:00,EVT_ZONE_DEL_01_20260706,1.99,DEV_9a2d14ee5988,1,False,0.02,17,3,1333.65,1333.65,0
CLM_80797,W_130c62b1780d5442,ZONE_DEL_01,2026-07-20,2026-07-23 00:58:00,EVT_ZONE_DEL_01_20260720,0.72,DEV_9a2d14ee5988,1,False,0.08,58,1,424.23,424.23,0
CLM_80798,W_130c62b1780d5442,ZONE_DEL_01,2026-08-03,2026-08-06 00:11:00,EVT_ZONE_DEL_01_20260803,0.77,DEV_9a2d14ee5988,1,False,0.05,11,3,1151.21,1151.21,0
CLM_80799,W_130c62b1780d5442,ZONE_DEL_01,2026-08-17,2026-08-22 00:57:00,EVT_ZONE_DEL_01_20260817,8.45,DEV_9a2d14ee5988,1,False,0.01,57,2,308.19,308.19,0
CLM_80800,W_b3a42227b037774e,ZONE_HYD_01,2026-07-13,2026-07-18 01:58:00,EVT_ZONE_HYD_01_20260713,1.26,DEV_57ec2ababfe4,1,False,0.09,118,2,658.28,658.28,0
CLM_80801,W_b3a42227b037774e,ZONE_HYD_01,2026-07-27,2026-07-31 00:17:00,EVT_ZONE_HYD_01_20260727,1.45,DEV_57ec2ababfe4,1,False,0.04,17,1,728.43,728.43,0
CLM_80802,W_b3a42227b037774e,ZONE_HYD_01,2026-08-17,2026-08-22 00:20:00,EVT_ZONE_HYD_01_20260817,1.29,DEV_57ec2ababfe4,1,False,0.03,20,5,730.75,730.75,0
CLM_80803,W_b3a42227b037774e,ZONE_HYD_01,2026-09-07,2026-09-11 01:49:00,EVT_ZONE_HYD_01_20260907,0.7,DEV_57ec2ababfe4,1,False,0.03,109,2,595.31,595.31,0
CLM_80804,W_f048af82c0c850a4,ZONE_BLR_01,2026-06-29,2026-06-30 00:14:00,EVT_ZONE_BLR_01_20260629,1.1,DEV_c6aa6d211514,1,False,0.05,14,2,475.08,475.08,0
CLM_80805,W_f048af82c0c850a4,ZONE_BLR_01,2026-07-20,2026-07-21 00:16:00,EVT_ZONE_BLR_01_20260720,2.66,DEV_c6aa6d211514,1,False,0.01,16,2,449.34,449.34,0
CLM_80806,W_f048af82c0c850a4,ZONE_BLR_01,2026-08-03,2026-08-08 00:19:00,EVT_ZONE_BLR_01_20260803,2.79,DEV_c6aa6d211514,1,False,0.0,19,1,1560.17,1560.17,0
CLM_80807,W_f048af82c0c850a4,ZONE_BLR_01,2026-08-17,2026-08-20 00:39:00,EVT_ZONE_BLR_01_20260817,0.25,DEV_c6aa6d211514,1,False,0.0,39,2,390.14,390.14,0
CLM_80808,W_cefdf79a59137c33,ZONE_BOM_01,2026-06-29,2026-07-03 00:37:00,EVT_ZONE_BOM_01_20260629,0.23,DEV_ac3ff06ac905,1,False,0.01,37,2,1321.17,1321.17,0
CLM_80809,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-06,2026-07-07 00:07:00,EVT_ZONE_BOM_01_20260706,0.15,DEV_ac3ff06ac905,1,False,0.08,7,1,1323.55,1323.55,0
CLM_80810,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-13,2026-07-18 00:21:00,EVT_ZONE_BOM_01_20260713,1.37,DEV_ac3ff06ac905,1,False,0.09,21,1,898.83,898.83,0
CLM_80811,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-20,2026-07-24 01:18:00,EVT_ZONE_BOM_01_20260720,1.84,DEV_ac3ff06ac905,1,False,0.75,78,6,1328.32,0.0,1
CLM_80812,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-27,2026-08-01 00:30:00,EVT_ZONE_BOM_01_20260727,1.66,DEV_ac3ff06ac905,1,False,0.06,30,1,1309.14,1309.14,0
CLM_80813,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-03,2026-08-07 19:19:00,EVT_ZONE_BOM_01_20260803,3.79,DEV_ac3ff06ac905,1,False,0.07,1159,1,791.93,0.0,1
CLM_80814,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-10,2026-08-15 00:28:00,EVT_ZONE_BOM_01_20260810,1.72,DEV_ac3ff06ac905,1,False,0.82,28,3,1211.26,0.0,1
CLM_80815,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-17,2026-08-19 01:00:00,EVT_ZONE_BOM_01_20260817,0.94,DEV_ac3ff06ac905,1,False,0.06,60,3,1250.08,1250.08,0
CLM_80816,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-31,2026-09-02 23:06:00,EVT_ZONE_BOM_01_20260831,0.42,DEV_ac3ff06ac905,1,False,0.09,1386,1,455.31,0.0,1
CLM_80817,W_52ff32f5e6826a91,ZONE_HYD_01,2026-07-13,2026-07-17 01:10:00,EVT_ZONE_HYD_01_20260713,3.18,DEV_867ac4669399,1,False,0.01,70,4,494.96,494.96,0
CLM_80818,W_52ff32f5e6826a91,ZONE_HYD_01,2026-07-27,2026-07-29 00:23:00,EVT_ZONE_HYD_01_20260727,2.0,DEV_867ac4669399,1,False,0.04,23,2,1177.58,1177.58,0
CLM_80819,W_52ff32f5e6826a91,ZONE_HYD_01,2026-08-17,2026-08-22 00:14:00,EVT_ZONE_HYD_01_20260817,0.99,DEV_867ac4669399,1,False,0.03,14,2,835.32,835.32,0
CLM_80820,W_52ff32f5e6826a91,ZONE_HYD_01,2026-09-07,2026-09-11 00:14:00,EVT_ZONE_HYD_01_20260907,1.46,DEV_867ac4669399,1,False,0.09,14,2,722.15,722.15,0
CLM_80821,W_c2a41f580914475e,ZONE_HYD_01,2026-07-13,2026-07-17 01:18:00,EVT_ZONE_HYD_01_20260713,1.47,DEV_d2b098b6a87f,1,False,0.05,78,1,197.36,197.36,0
CLM_80822,W_c2a41f580914475e,ZONE_HYD_01,2026-07-27,2026-08-01 00:50:00,EVT_ZONE_HYD_01_20260727,0.49,DEV_d2b098b6a87f,1,False,0.01,50,1,337.27,337.27,0
CLM_80823,W_c2a41f580914475e,ZONE_HYD_01,2026-08-17,2026-08-20 00:14:00,EVT_ZONE_HYD_01_20260817,1.61,DEV_d2b098b6a87f,1,False,0.02,14,2,272.96,272.96,0
CLM_80824,W_c2a41f580914475e,ZONE_HYD_01,2026-09-07,2026-09-12 00:27:00,EVT_ZONE_HYD_01_20260907,0.2,DEV_d2b098b6a87f,1,False,0.04,27,2,260.26,260.26,0
CLM_80825,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-06-29,2026-07-01 01:37:00,EVT_ZONE_DEL_01_20260629,0.67,DEV_a4b1a9c413cc,1,False,0.03,97,1,634.34,634.34,0
CLM_80826,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-07-06,2026-07-11 00:29:00,EVT_ZONE_DEL_01_20260706,0.29,DEV_a4b1a9c413cc,1,False,0.03,29,3,3137.94,3137.94,0
CLM_80827,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-07-20,2026-07-21 00:54:00,EVT_ZONE_DEL_01_20260720,1.05,DEV_a4b1a9c413cc,1,False,0.05,54,2,1190.13,1190.13,0
CLM_80828,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-08-03,2026-08-06 01:50:00,EVT_ZONE_DEL_01_20260803,0.53,DEV_a4b1a9c413cc,1,False,0.09,110,2,2423.86,2423.86,0
CLM_80829,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-08-17,2026-08-19 00:39:00,EVT_ZONE_DEL_01_20260817,0.39,DEV_a4b1a9c413cc,1,False,0.03,39,2,740.66,740.66,0
CLM_80830,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-06-29,2026-07-04 00:25:00,EVT_ZONE_BOM_01_20260629,1.77,DEV_daeaf913817f,1,False,0.1,25,3,3642.05,3642.05,0
CLM_80831,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-06,2026-07-07 00:14:00,EVT_ZONE_BOM_01_20260706,0.76,DEV_daeaf913817f,1,False,0.04,14,2,3582.9,3582.9,0
CLM_80832,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-13,2026-07-18 01:10:00,EVT_ZONE_BOM_01_20260713,1.89,DEV_daeaf913817f,1,False,0.0,70,1,1502.76,1502.76,0
CLM_80833,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-20,2026-07-25 00:13:00,EVT_ZONE_BOM_01_20260720,0.78,DEV_daeaf913817f,1,False,0.02,13,2,3637.89,3637.89,0
CLM_80834,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-27,2026-07-31 01:19:00,EVT_ZONE_BOM_01_20260727,1.64,DEV_daeaf913817f,1,False,0.08,79,3,2048.62,2048.62,0
CLM_80835,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-03,2026-08-06 00:37:00,EVT_ZONE_BOM_01_20260803,0.19,DEV_daeaf913817f,1,False,0.07,37,2,1457.69,1457.69,0
CLM_80836,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-10,2026-08-12 00:08:00,EVT_ZONE_BOM_01_20260810,1.71,DEV_daeaf913817f,1,False,0.06,8,1,950.57,950.57,0
CLM_80837,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-17,2026-08-22 00:53:00,EVT_ZONE_BOM_01_20260817,0.83,DEV_daeaf913817f,1,False,0.04,53,1,2318.94,2318.94,0
CLM_80838,W_13bf1445fdc63abb,ZONE_MAA_01,2026-07-06,2026-07-08 00:52:00,EVT_ZONE_MAA_01_20260706,0.78,DEV_91efe9007d17,1,False,0.03,52,2,359.02,359.02,0
CLM_80839,W_13bf1445fdc63abb,ZONE_MAA_01,2026-09-14,2026-09-18 01:45:00,EVT_ZONE_MAA_01_20260914,0.45,DEV_91efe9007d17,1,False,0.04,105,1,227.57,227.57,0
CLM_80840,W_90d2aadfa09bdbf7,ZONE_MAA_01,2026-07-06,2026-07-09 00:46:00,EVT_ZONE_MAA_01_20260706,0.46,DEV_cfe4b21239c8,1,False,0.07,46,2,484.45,484.45,0
CLM_80841,W_90d2aadfa09bdbf7,ZONE_MAA_01,2026-09-14,2026-09-20 09:56:00,EVT_ZONE_MAA_01_20260914,2.33,DEV_cfe4b21239c8,1,False,0.07,2036,1,416.05,0.0,1
CLM_80842,W_ab21517ad7062176,ZONE_MAA_01,2026-07-06,2026-07-09 03:34:00,EVT_ZONE_MAA_01_20260706,1.05,DEV_06744b01877e,1,False,0.05,214,4,421.34,421.34,0
CLM_80843,W_ab21517ad7062176,ZONE_MAA_01,2026-09-14,2026-09-19 03:13:00,EVT_ZONE_MAA_01_20260914,1.68,DEV_06744b01877e,1,False,0.09,193,3,381.09,381.09,0
CLM_80844,W_f4d96630bc33709b,ZONE_BLR_01,2026-06-29,2026-07-02 00:24:00,EVT_ZONE_BLR_01_20260629,2.08,DEV_4b8727f76af5,1,False,0.03,24,1,436.66,436.66,0
CLM_80845,W_f4d96630bc33709b,ZONE_BLR_01,2026-07-20,2026-07-21 01:17:00,EVT_ZONE_BLR_01_20260720,2.43,DEV_4b8727f76af5,1,False,0.0,77,2,602.15,602.15,0
CLM_80846,W_f4d96630bc33709b,ZONE_BLR_01,2026-08-03,2026-08-04 01:56:00,EVT_ZONE_BLR_01_20260803,1.67,DEV_4b8727f76af5,1,False,0.85,116,2,658.96,0.0,1
CLM_80847,W_f4d96630bc33709b,ZONE_BLR_01,2026-08-17,2026-08-21 00:18:00,EVT_ZONE_BLR_01_20260817,1.09,DEV_4b8727f76af5,1,False,0.06,18,2,388.68,388.68,0
CLM_80848,W_299c2ad60340816a,ZONE_HYD_01,2026-07-13,2026-07-17 00:21:00,EVT_ZONE_HYD_01_20260713,0.43,DEV_a3e202e21ab3,1,False,0.08,21,3,555.75,555.75,0
CLM_80849,W_299c2ad60340816a,ZONE_HYD_01,2026-07-27,2026-08-01 00:19:00,EVT_ZONE_HYD_01_20260727,0.66,DEV_a3e202e21ab3,1,False,0.03,19,1,645.4,645.4,0
CLM_80850,W_299c2ad60340816a,ZONE_HYD_01,2026-08-17,2026-08-21 01:32:00,EVT_ZONE_HYD_01_20260817,0.37,DEV_a3e202e21ab3,1,False,0.06,92,2,608.91,608.91,0
CLM_80851,W_299c2ad60340816a,ZONE_HYD_01,2026-09-07,2026-09-11 01:29:00,EVT_ZONE_HYD_01_20260907,0.41,DEV_a3e202e21ab3,1,False,0.07,89,2,625.83,625.83,0
CLM_80852,W_37ec96cc5011b423,ZONE_BOM_01,2026-06-29,2026-07-03 01:41:00,EVT_ZONE_BOM_01_20260629,0.53,DEV_f8e6ae62d2c5,1,False,0.02,101,2,4007.25,4007.25,0
CLM_80853,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-06,2026-07-08 01:00:00,EVT_ZONE_BOM_01_20260706,0.39,DEV_f8e6ae62d2c5,1,False,0.09,60,2,2996.31,2996.31,0
CLM_80854,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-13,2026-07-18 00:16:00,EVT_ZONE_BOM_01_20260713,2.54,DEV_f8e6ae62d2c5,1,False,0.06,16,3,2116.18,2116.18,0
CLM_80855,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-20,2026-07-22 01:10:00,EVT_ZONE_BOM_01_20260720,0.05,DEV_f8e6ae62d2c5,1,False,0.06,70,2,3983.15,3983.15,0
CLM_80856,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-27,2026-07-31 00:47:00,EVT_ZONE_BOM_01_20260727,0.38,DEV_f8e6ae62d2c5,1,False,0.08,47,2,2104.14,2104.14,0
CLM_80857,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-03,2026-08-07 01:17:00,EVT_ZONE_BOM_01_20260803,0.29,DEV_f8e6ae62d2c5,1,False,0.03,77,1,1406.26,1406.26,0
CLM_80858,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-10,2026-08-14 01:59:00,EVT_ZONE_BOM_01_20260810,0.49,DEV_f8e6ae62d2c5,1,False,0.06,119,5,1423.83,1423.83,0
CLM_80859,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-17,2026-08-23 09:45:00,EVT_ZONE_BOM_01_20260817,1.74,DEV_f8e6ae62d2c5,1,False,0.07,2025,4,2192.15,0.0,1
CLM_80860,W_514ba337844413ad,ZONE_BLR_01,2026-06-29,2026-07-01 03:46:00,EVT_ZONE_BLR_01_20260629,0.66,DEV_f65887159ab6,1,False,0.02,1666,1,491.73,0.0,1
CLM_80861,W_514ba337844413ad,ZONE_BLR_01,2026-07-20,2026-07-24 00:23:00,EVT_ZONE_BLR_01_20260720,3.45,DEV_f65887159ab6,1,False,0.09,23,2,558.13,558.13,0
CLM_80862,W_514ba337844413ad,ZONE_BLR_01,2026-08-03,2026-08-07 00:09:00,EVT_ZONE_BLR_01_20260803,2.8,DEV_f65887159ab6,1,False,0.08,9,1,938.23,938.23,0
CLM_80863,W_514ba337844413ad,ZONE_BLR_01,2026-08-17,2026-08-19 00:53:00,EVT_ZONE_BLR_01_20260817,1.6,DEV_f65887159ab6,1,False,0.1,53,3,473.72,473.72,0
CLM_80864,W_281e53a033d40ee3,ZONE_BOM_01,2026-06-29,2026-07-04 00:30:00,EVT_ZONE_BOM_01_20260629,1.62,DEV_218c28168724,1,False,0.02,30,3,2773.69,2773.69,0
CLM_80865,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-06,2026-07-09 01:38:00,EVT_ZONE_BOM_01_20260706,0.01,DEV_218c28168724,1,False,0.07,98,3,2736.79,2736.79,0
CLM_80866,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-13,2026-07-16 01:11:00,EVT_ZONE_BOM_01_20260713,3.78,DEV_218c28168724,1,False,0.08,71,1,992.55,992.55,0
CLM_80867,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-20,2026-07-24 00:20:00,EVT_ZONE_BOM_01_20260720,1.6,DEV_218c28168724,1,False,0.03,20,1,2803.14,2803.14,0
CLM_80868,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-27,2026-07-30 00:29:00,EVT_ZONE_BOM_01_20260727,38.24,DEV_218c28168724,1,False,0.03,29,2,1733.74,0.0,1
CLM_80869,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-03,2026-08-04 00:05:00,EVT_ZONE_BOM_01_20260803,1.16,DEV_218c28168724,1,False,0.0,5,3,1376.56,1376.56,0
CLM_80870,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-10,2026-08-14 00:07:00,EVT_ZONE_BOM_01_20260810,0.08,DEV_218c28168724,1,False,0.08,7,2,1014.29,1014.29,0
CLM_80871,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-17,2026-08-21 00:45:00,EVT_ZONE_BOM_01_20260817,0.37,DEV_218c28168724,1,False,0.09,45,1,1670.84,1670.84,0
CLM_80872,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-06-29,2026-07-04 00:25:00,EVT_ZONE_BOM_01_20260629,34.1,DEV_eb054619fa9e,1,False,0.02,25,2,1580.92,0.0,1
